3.684210526315789269e-01 1.208066804985648598e+53 1.205868550152388316e+53
3.736842105263157854e-01 2.041803050679910846e+53 2.038675955776258924e+53
3.789473684210526438e-01 3.374646708762571396e+53 3.370303521396388265e+53
3.842105263157894468e-01 5.454908378547793942e+53 5.449018302530641104e+53
3.894736842105263053e-01 8.624652436352215594e+53 8.616852065410580824e+53
3.947368421052631637e-01 1.333946243489125122e+54 1.332937395514007048e+54
4.000000000000000222e-01 2.018471289490204588e+54 2.017196955205844879e+54
4.052631578947368252e-01 2.988386064959451545e+54 2.986813834348877896e+54
4.105263157894736836e-01 4.329328530005410602e+54 4.327433790551642254e+54
4.157894736842105421e-01 6.137782219754710649e+54 6.135551703688881941e+54
4.210526315789473450e-01 8.516172829908959296e+54 8.513607736433256962e+54
4.263157894736842035e-01 1.156517297888897784e+55 1.156229120720639821e+55
4.315789473684210620e-01 1.537321774023088473e+55 1.537005482009146733e+55
4.368421052631579204e-01 2.000370501138586609e+55 2.000031344641709396e+55
4.421052631578947234e-01 2.548090995497800398e+55 2.547735688691548002e+55
4.473684210526315819e-01 3.177619359091528374e+55 3.177255692125129087e+55
4.526315789473684403e-01 3.879651543076980303e+55 3.879287876110581016e+55
4.578947368421052433e-01 4.637744373333071534e+55 4.637389066526819139e+55
4.631578947368421018e-01 5.428268982423876785e+55 5.427929825926999845e+55
4.684210526315789602e-01 6.221162204575992555e+55 6.220845912562051359e+55
4.736842105263157632e-01 6.981526474024363889e+55 6.981238296856105653e+55
4.789473684210526216e-01 7.672007114311893093e+55 7.671750604964322588e+55
4.842105263157894801e-01 8.255746786052609363e+55 8.255523734446026220e+55
4.894736842105263386e-01 8.699604140142001322e+55 8.699414666196624419e+55
4.947368421052631415e-01 8.977251080784583831e+55 8.977093857723526262e+55
5.000000000000000000e-01 9.071748460582662610e+55 9.071621027154226979e+55
5.052631578947368585e-01 8.977251080784583831e+55 8.977150195987071972e+55
5.105263157894737169e-01 8.699604140142001322e+55 8.699526136432585127e+55
5.157894736842105754e-01 8.255746786052609363e+55 8.255687885292438217e+55
5.210526315789473228e-01 7.672007114311893093e+55 7.671963682438231321e+55
5.263157894736841813e-01 6.981526474024363889e+55 6.981495203075327370e+55
5.315789473684210398e-01 6.221162204575992555e+55 6.221140222027660405e+55
5.368421052631578982e-01 5.428268982423876785e+55 5.428253896361295748e+55
5.421052631578947567e-01 4.637744373333071534e+55 4.637734267135808187e+55
5.473684210526316152e-01 3.879651543076980303e+55 3.879644935178770051e+55
5.526315789473684736e-01 3.177619359091709132e+55 3.177615142623327082e+55
5.578947368421052211e-01 2.548090995497945222e+55 2.548088370149707486e+55
5.631578947368420796e-01 2.000370501138586609e+55 2.000368906300872137e+55
5.684210526315789380e-01 1.537321774023088473e+55 1.537320828934072449e+55
5.736842105263157965e-01 1.156517297888832042e+55 1.156516751644721799e+55
5.789473684210526550e-01 8.516172829908476095e+54 8.516169751078036571e+54
5.842105263157895134e-01 6.137782219755060460e+54 6.137780527785179525e+54
5.894736842105262609e-01 4.329328530005164918e+54 4.329327623592728606e+54
5.947368421052631193e-01 2.988386064959281744e+54 2.988385591699691163e+54
5.999999999999999778e-01 2.018471289490204588e+54 2.018471048709009338e+54
6.052631578947368363e-01 1.333946243489087181e+54 1.333946124145364345e+54
6.105263157894736947e-01 8.624652436352215594e+53 8.624651860210105233e+53
6.157894736842105532e-01 5.454908378547639113e+53 5.454908107711604233e+53
6.210526315789474117e-01 3.374646708762571396e+53 3.374646584820657172e+53
6.263157894736841591e-01 2.041803050679795150e+53 2.041802995478774443e+53
6.315789473684210176e-01 1.208066804985614357e+53 1.208066781065172093e+53
6.368421052631578760e-01 6.988816227189374599e+52 6.988816126367675696e+52
6.421052631578947345e-01 3.952691144886075121e+52 3.952691103565706937e+52
6.473684210526315930e-01 2.185227624814912124e+52 2.185227608353952274e+52
6.526315789473684514e-01 1.180727829537017691e+52 1.180727823165033246e+52
6.578947368421053099e-01 6.234242939955808993e+51 6.234242915997146959e+51
6.631578947368420573e-01 3.216077707120161649e+51 3.216077698373348958e+51
6.684210526315789158e-01 1.620700576816480543e+51 1.620700573717215994e+51
6.736842105263157743e-01 7.976885651518772731e+50 7.976885640865051883e+50
6.789473684210526327e-01 3.833852018559302614e+50 3.833852015008062331e+50
6.842105263157894912e-01 1.798961331785477901e+50 1.798961330638154133e+50
6.894736842105263497e-01 8.239517550162663338e+49 8.239517546571802715e+49
6.947368421052632081e-01 3.682814662572638791e+49 3.682814661484499004e+49
6.999999999999999556e-01 1.606039476911146376e+49 1.606039476592067792e+49
7.052631578947368141e-01 6.831660461488600041e+48 6.831660460583750150e+48
7.105263157894736725e-01 2.833873969210260262e+48 2.833873968962264482e+48
7.157894736842105310e-01 1.146051972842388614e+48 1.146051972776742729e+48
7.210526315789473895e-01 4.517285148429432200e+47 4.517285148261723445e+47
7.263157894736842479e-01 1.734899368599763628e+47 1.734899368558444100e+47
7.315789473684211064e-01 6.490271019222033173e+46 6.490271019123936284e+46
7.368421052631578538e-01 2.364313014145368647e+46 2.364313014122946443e+46
7.421052631578947123e-01 8.384088702643673816e+45 8.384088702594377420e+45
7.473684210526315708e-01 2.893101031193849083e+45 2.893101031183434065e+45
7.526315789473684292e-01 9.711108356453948189e+44 9.711108356432827546e+44
7.578947368421052877e-01 3.169597866342702888e+44 3.169597866338596097e+44
7.631578947368421462e-01 1.005527598977605047e+44 1.005527598976840298e+44
7.684210526315788936e-01 3.099228900958596925e+43 3.099228900957235191e+43
7.736842105263157521e-01 9.276603513072928891e+42 9.276603513070612705e+42
7.789473684210526105e-01 2.695229399068375728e+42 2.695229399068000013e+42
7.842105263157894690e-01 7.597290923549458078e+41 7.597290923548877794e+41
7.894736842105263275e-01 2.076592852436828395e+41 2.076592852436743287e+41
7.947368421052631859e-01 5.500908218375452831e+40 5.500908218375334840e+40
8.000000000000000444e-01 1.411417240241036023e+40 1.411417240241020549e+40
8.052631578947367919e-01 3.505480727395981501e+39 3.505480727395962158e+39
8.105263157894736503e-01 8.422258890497040263e+38 8.422258890497017595e+38
8.157894736842105088e-01 1.956137548760590299e+38 1.956137548760587654e+38
8.210526315789473673e-01 4.388770141450058925e+37 4.388770141450056092e+37
8.263157894736842257e-01 9.504342981485027591e+36 9.504342981485025230e+36
8.315789473684210842e-01 1.985084293601431056e+36 1.985084293601430761e+36
8.368421052631579427e-01 3.995138200958296078e+35 3.995138200958296078e+35
8.421052631578946901e-01 7.740580264356405440e+34 7.740580264356405440e+34
8.473684210526315486e-01 1.442344148637922135e+34 1.442344148637922135e+34
8.526315789473684070e-01 2.581974093240562095e+33 2.581974093240562095e+33
8.578947368421052655e-01 4.435292920904448133e+32 4.435292920904448133e+32
8.631578947368421240e-01 7.302006638074154002e+31 7.302006638074154002e+31
8.684210526315789824e-01 1.150619227817826145e+31 1.150619227817826145e+31
8.736842105263158409e-01 1.732860282858033271e+30 1.732860282858033271e+30
8.789473684210525883e-01 2.490338131053678318e+29 2.490338131053678318e+29
8.842105263157894468e-01 3.409391488942615229e+28 3.409391488942615229e+28
8.894736842105263053e-01 4.438261109865042700e+27 4.438261109865042700e+27
8.947368421052631637e-01 5.482557841598535716e+26 5.482557841598535716e+26
9.000000000000000222e-01 6.412348352747296936e+25 6.412348352747296936e+25
9.052631578947368807e-01 7.083408064081204714e+24 7.083408064081204714e+24
9.105263157894737391e-01 7.370019951066752850e+23 7.370019951066752850e+23
9.157894736842104866e-01 7.200594205065748886e+22 7.200594205065748886e+22
9.210526315789473450e-01 6.583400416059691368e+21 6.583400416059691368e+21
9.263157894736842035e-01 5.610852627323670364e+20 5.610852627323670364e+20
9.315789473684210620e-01 4.437962530086927565e+19 4.437962530086927565e+19
9.368421052631579204e-01 3.241208589388994048e+18 3.241208589388994048e+18
9.421052631578947789e-01 2.172877266629295680e+17 2.172877266629295680e+17
9.473684210526315264e-01 1.327869440718101200e+16 1.327869440718101200e+16
9.526315789473683848e-01 7.336295252586401250e+14 7.336295252586401250e+14
9.578947368421052433e-01 3.627838311718108594e+13 3.627838311718108594e+13
9.631578947368421018e-01 1.585940245559859619e+12 1.585940245559859619e+12
9.684210526315789602e-01 6.033468325499615479e+10 6.033468325499615479e+10
9.736842105263158187e-01 1.956800537999727488e+09 1.956800537999727488e+09
9.789473684210526772e-01 5.260216499999120831e+07 5.260216499999120831e+07
9.842105263157894246e-01 1.125179999999914784e+06 1.125179999999914784e+06
9.894736842105262831e-01 1.795500000000100772e+04 1.795500000000100772e+04
9.947368421052631415e-01 1.899999999999728288e+02 1.899999999999728288e+02
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
